timestamp,dayahead_price,generation_solar,generation_wind,demand
2024-12-03 07:00:00+01:00,175.03,0.0060139523694972335,0.3479130931961121,0.9188215242269296
2024-12-03 08:00:00+01:00,192.11,0.03488092374308396,0.214694110920526,0.9572680788897006
2024-12-03 09:00:00+01:00,186.59,0.06615347606446957,0.11949685534591195,0.9609934258582907
2024-12-03 10:00:00+01:00,170.22,0.09189319220591773,0.07489994282447113,0.9582420258095934
2024-12-03 11:00:00+01:00,166.93,0.11089728169352898,0.05117209834190966,0.9485512539566594
2024-12-03 12:00:00+01:00,169.73,0.11787346644214577,0.03544882790165809,0.9264426588750914
2024-12-03 13:00:00+01:00,168.92,0.10777002646139043,0.022298456260720412,0.9293644996347699
2024-12-03 14:00:00+01:00,175.82,0.06783738272792879,0.010291595197255575,0.9259800340881422
2024-12-03 15:00:00+01:00,188.36,0.027183064710127495,0.007432818753573471,0.9355734112490869
2024-12-03 16:00:00+01:00,203.21,0.0016839066634592255,0.011149228130360206,0.9538105673240809
2024-12-03 17:00:00+01:00,209.55,0.0,0.014579759862778732,0.9502313123934746
2024-12-03 18:00:00+01:00,197.88,0.0,0.011149228130360206,0.9321889457024592
2024-12-03 19:00:00+01:00,189.83,0.0,0.008862206975414523,0.8906501095690285
2024-12-03 20:00:00+01:00,168.8,0.0,0.008576329331046312,0.8415388361334307
2024-12-03 21:00:00+01:00,154.03,0.0,0.010005717552887363,0.7853177501826151
2024-12-03 22:00:00+01:00,142.08,0.0,0.011435105774728416,0.7570489408327247
2024-12-03 23:00:00+01:00,130.81,0.0,0.014579759862778732,0.7090333576820064
2024-12-04 00:00:00+01:00,121.79,0.0,0.036020583190394515,0.6777209642074506
2024-12-04 01:00:00+01:00,116.66,0.0,0.06174957118353345,0.6498417336255174
2024-12-04 02:00:00+01:00,112.79,0.0,0.060034305317324184,0.6419284149013879
2024-12-04 03:00:00+01:00,110.3,0.0,0.049170954831332186,0.6362308254200146
2024-12-04 04:00:00+01:00,114.43,0.0,0.043167524299599774,0.6581689797906014
2024-12-04 05:00:00+01:00,123.64,0.0,0.040880503144654086,0.7279035792549307
2024-12-04 06:00:00+01:00,149.61,0.0,0.05345911949685535,0.8495252008765523
2024-12-04 07:00:00+01:00,209.34,0.005773394274717345,0.06918238993710692,0.9295836376917458
2024-12-04 08:00:00+01:00,276.66,0.04666827038729853,0.06775300171526587,0.95700024348673
2024-12-04 09:00:00+01:00,250.76,0.10512388741881164,0.09748427672955975,0.9411979547114683
2024-12-04 10:00:00+01:00,212.21,0.15467885494346884,0.12807318467695827,0.9280983686389092
2024-12-04 11:00:00+01:00,204.06,0.18450805869617512,0.1292166952544311,0.9216946676406136
2024-12-04 12:00:00+01:00,198.18,0.17969689680057735,0.1069182389937107,0.9029705381056733
2024-12-04 13:00:00+01:00,204.6,0.1491460187635314,0.10777587192681533,0.9041149257365474
2024-12-04 14:00:00+01:00,218.44,0.09213375030069762,0.11949685534591195,0.9055028000973947
2024-12-04 15:00:00+01:00,242.87,0.03295645898484484,0.16380789022298456,0.9256391526661797
2024-12-04 16:00:00+01:00,248.88,0.0016839066634592255,0.24213836477987422,0.9518870221572924
2024-12-04 17:00:00+01:00,277.44,0.0,0.28673527730131504,0.9608716824933041
2024-12-04 18:00:00+01:00,224.24,0.0,0.3296169239565466,0.9436084733382031
2024-12-04 19:00:00+01:00,195.3,0.0,0.35820468839336767,0.908473338203068
2024-12-04 20:00:00+01:00,162.98,0.0,0.37850200114351057,0.8564645726807889
2024-12-04 21:00:00+01:00,144.81,0.0,0.36792452830188677,0.8085950815680545
2024-12-04 22:00:00+01:00,127.39,0.0,0.30331618067467125,0.7815680545410275
2024-12-04 23:00:00+01:00,113.11,0.0,0.2552887364208119,0.734063793523253
2024-12-05 00:00:00+01:00,114.77,0.0,0.3141795311606632,0.7050401753104456
2024-12-05 01:00:00+01:00,105.74,0.0,0.3133218982275586,0.6822254687119552
2024-12-05 02:00:00+01:00,103.6,0.0,0.31475128644939965,0.6735329924519113
2024-12-05 03:00:00+01:00,103.94,0.0,0.31160663236134933,0.6750669588507426
2024-12-05 04:00:00+01:00,107.08,0.0,0.30303030303030304,0.6954711468224982
2024-12-05 05:00:00+01:00,112.26,0.0,0.2835906232132647,0.7698076454833211
2024-12-05 06:00:00+01:00,140.1,0.0,0.2552887364208119,0.8878743608473338
2024-12-05 07:00:00+01:00,142.36,0.0060139523694972335,0.20268724985706119,0.9723642561480399
2024-12-05 08:00:00+01:00,162.99,0.06278566273755112,0.19153802172670098,0.9921840759678597
2024-12-05 09:00:00+01:00,153.47,0.17223959586240076,0.1615208690680389,0.9501339177014853
2024-12-05 10:00:00+01:00,147.52,0.24007697859032956,0.11206403659233848,0.9136109082055028
2024-12-05 11:00:00+01:00,138.68,0.2843396680298292,0.10062893081761007,0.8842707572437302
2024-12-05 12:00:00+01:00,136.83,0.2754390185229733,0.09576901086335049,0.8542975407840273
2024-12-05 13:00:00+01:00,112.13,0.23454414241039212,0.07461406518010291,0.8616021426832238
2024-12-05 14:00:00+01:00,114.91,0.14770267019485206,0.039736992567181245,0.8814706598490383
2024-12-05 15:00:00+01:00,158.92,0.04883329324031754,0.007718696397941681,0.9209155101046993
2024-12-05 16:00:00+01:00,132.97,0.0016839066634592255,0.0017152658662092624,0.9642317993669345
2024-12-05 17:00:00+01:00,162.87,0.0,0.004859919954259577,0.9640370099829559
2024-12-05 18:00:00+01:00,159.0,0.0,0.014579759862778732,0.9479912344777209
2024-12-05 19:00:00+01:00,151.99,0.0,0.04230989136649514,0.9141952763574385
2024-12-05 20:00:00+01:00,137.44,0.0,0.164379645511721,0.8682980277574872
2024-12-05 21:00:00+01:00,134.54,0.0,0.362778730703259,0.8186997808619431
2024-12-05 22:00:00+01:00,128.95,0.0,0.548885077186964,0.7926710494278062
2024-12-05 23:00:00+01:00,100.04,0.0,0.6255002858776444,0.7454102751400049
2024-12-06 00:00:00+01:00,98.03,0.0,0.6194968553459119,0.7097151205259313
2024-12-06 01:00:00+01:00,96.09,0.0,0.6909662664379645,0.6802775748721694
2024-12-06 02:00:00+01:00,89.98,0.0,0.730989136649514,0.6683467251034818
2024-12-06 03:00:00+01:00,89.47,0.0,0.8307604345340195,0.6657414170927685
