,snapshot,component_charge,fieldtype_charge,field_charge,value_charge,mode_charge,component_discharge,fieldtype_discharge,field_discharge,value_discharge,mode_discharge
4385,t4386,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4386,t4387,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4387,t4388,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4388,t4389,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4389,t4390,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4390,t4391,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4391,t4392,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4392,t4393,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4393,t4394,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4394,t4395,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4395,t4396,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4396,t4397,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4397,t4398,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8718251888823985,primal
4398,t4399,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.940689716769331,primal
4399,t4400,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.18748509434827,primal
4400,t4401,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4401,t4402,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4402,t4403,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4403,t4404,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.43302357919976014,primal
4404,t4405,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.3137707656092026,primal
4405,t4406,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4406,t4407,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4407,t4408,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4408,t4409,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4409,t4410,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4410,t4411,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4411,t4412,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4412,t4413,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4413,t4414,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4414,t4415,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4415,t4416,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4416,t4417,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4417,t4418,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4418,t4419,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4419,t4420,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4420,t4421,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4421,t4422,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.935771501287029,primal
4422,t4423,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8946634065605465,primal
4423,t4424,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.523104183999436,primal
4424,t4425,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.6464609081529886,primal
4425,t4426,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4426,t4427,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4427,t4428,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4428,t4429,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4429,t4430,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4430,t4431,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.5365177873871607,primal
4431,t4432,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.0052977610945382,primal
4432,t4433,battery.charging,exp,in_electricity,1.5818693756505224,primal,battery.discharging,exp,in_electricity,0.0,primal
4433,t4434,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.7134823674174218,primal
4434,t4435,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4435,t4436,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4436,t4437,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4437,t4438,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.1566258721568077,primal
4438,t4439,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4439,t4440,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4440,t4441,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4441,t4442,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4442,t4443,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4443,t4444,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4444,t4445,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4445,t4446,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4446,t4447,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4447,t4448,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4448,t4449,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4449,t4450,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4450,t4451,battery.charging,exp,in_electricity,0.22285701366249278,primal,battery.discharging,exp,in_electricity,0.0,primal
4451,t4452,battery.charging,exp,in_electricity,0.6060096238466821,primal,battery.discharging,exp,in_electricity,0.0,primal
4452,t4453,battery.charging,exp,in_electricity,3.4049385312572125,primal,battery.discharging,exp,in_electricity,0.0,primal
4453,t4454,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4454,t4455,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4455,t4456,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.6101234514534566,primal
4456,t4457,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.4151709926859186,primal
4457,t4458,battery.charging,exp,in_electricity,2.077908256285336,primal,battery.discharging,exp,in_electricity,0.0,primal
4458,t4459,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4459,t4460,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.1208796636374796,primal
4460,t4461,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4461,t4462,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.7492285759367494,primal
4462,t4463,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4463,t4464,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4464,t4465,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4465,t4466,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4466,t4467,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4467,t4468,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4468,t4469,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4469,t4470,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.808652771210445,primal
4470,t4471,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,4.023242314260308,primal
4471,t4472,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.168104914529246,primal
4472,t4473,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4473,t4474,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4474,t4475,battery.charging,exp,in_electricity,3.4246233819955134,primal,battery.discharging,exp,in_electricity,0.0,primal
4475,t4476,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4476,t4477,battery.charging,exp,in_electricity,0.481449614676539,primal,battery.discharging,exp,in_electricity,0.0,primal
4477,t4478,battery.charging,exp,in_electricity,0.32773217209433536,primal,battery.discharging,exp,in_electricity,0.0,primal
4478,t4479,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4479,t4480,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4480,t4481,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4481,t4482,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4482,t4483,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4483,t4484,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8083616844463606,primal
4484,t4485,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.168537018315145,primal
4485,t4486,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.023101297238494,primal
4486,t4487,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4487,t4488,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4488,t4489,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4489,t4490,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4490,t4491,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4491,t4492,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4492,t4493,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4493,t4494,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4494,t4495,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4495,t4496,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4496,t4497,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4497,t4498,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4498,t4499,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4499,t4500,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4500,t4501,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4501,t4502,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4502,t4503,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.7467943448089631,primal
4503,t4504,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,4.873397172404482,primal
4504,t4505,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4505,t4506,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4506,t4507,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.4175226294389836,primal
4507,t4508,battery.charging,exp,in_electricity,2.480325883480377,primal,battery.discharging,exp,in_electricity,0.0,primal
4508,t4509,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4509,t4510,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4510,t4511,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4511,t4512,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4512,t4513,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4513,t4514,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4514,t4515,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4515,t4516,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4516,t4517,battery.charging,exp,in_electricity,2.015935499442557,primal,battery.discharging,exp,in_electricity,0.0,primal
4517,t4518,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.9648908725466343,primal
4518,t4519,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4519,t4520,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4520,t4521,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4521,t4522,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4522,t4523,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4523,t4524,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4524,t4525,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.7467943448089631,primal
4525,t4526,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4526,t4527,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4527,t4528,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4528,t4529,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4529,t4530,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4530,t4531,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4531,t4532,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4532,t4533,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8521199288058487,primal
4533,t4534,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4534,t4535,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.0179883107683807,primal
4535,t4536,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4536,t4537,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4537,t4538,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4538,t4539,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.7467943448089631,primal
4539,t4540,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4540,t4541,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4541,t4542,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.3848252610831402,primal
4542,t4543,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4543,t4544,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.4852829784910884,primal
4544,t4545,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4545,t4546,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4546,t4547,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4547,t4548,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.018468729173698017,primal
4548,t4549,battery.charging,exp,in_electricity,4.252753685089125,primal,battery.discharging,exp,in_electricity,0.0,primal
4549,t4550,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4550,t4551,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4551,t4552,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4552,t4553,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4553,t4554,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4554,t4555,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4555,t4556,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.6672671263325043,primal
4556,t4557,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4557,t4558,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.2028411132417247,primal
4558,t4559,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4559,t4560,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.779909204286242,primal
4560,t4561,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.0934879681182395,primal
4561,t4562,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4562,t4563,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4563,t4564,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4564,t4565,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.6995079536257096,primal
4565,t4566,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9017884903452833,primal
4566,t4567,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.7755171649808608,primal
4567,t4568,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.6231863910481463,primal
4568,t4569,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4569,t4570,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4570,t4571,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4571,t4572,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4572,t4573,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4573,t4574,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4574,t4575,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4575,t4576,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.817392388142913,primal
4576,t4577,battery.charging,exp,in_electricity,0.8386268953938149,primal,battery.discharging,exp,in_electricity,0.0,primal
4577,t4578,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.3767923777884215,primal
4578,t4579,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4579,t4580,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.3766808082052777,primal
4580,t4581,battery.charging,exp,in_electricity,1.9322916641023922,primal,battery.discharging,exp,in_electricity,0.0,primal
4581,t4582,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4582,t4583,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4583,t4584,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4584,t4585,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4585,t4586,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4586,t4587,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4587,t4588,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4588,t4589,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4589,t4590,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4590,t4591,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4591,t4592,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4592,t4593,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4593,t4594,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4594,t4595,battery.charging,exp,in_electricity,0.31038369865421567,primal,battery.discharging,exp,in_electricity,0.0,primal
4595,t4596,battery.charging,exp,in_electricity,3.8991312819596606,primal,battery.discharging,exp,in_electricity,0.0,primal
4596,t4597,battery.charging,exp,in_electricity,0.02429018815251105,primal,battery.discharging,exp,in_electricity,0.0,primal
4597,t4598,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4598,t4599,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4599,t4600,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4600,t4601,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4601,t4602,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.6180290204515707,primal
4602,t4603,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.2520792191226584,primal
4603,t4604,battery.charging,exp,in_electricity,4.233805168766388,primal,battery.discharging,exp,in_electricity,0.0,primal
4604,t4605,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4605,t4606,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4606,t4607,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4607,t4608,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.86184757766923,primal
4608,t4609,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4609,t4610,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.0115495947352517,primal
4610,t4611,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4611,t4612,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4612,t4613,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4613,t4614,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4614,t4615,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4615,t4616,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.870108239574229,primal
4616,t4617,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4617,t4618,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4618,t4619,battery.charging,exp,in_electricity,0.16511337713283014,primal,battery.discharging,exp,in_electricity,0.0,primal
4619,t4620,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4620,t4621,battery.charging,exp,in_electricity,0.26754977318013307,primal,battery.discharging,exp,in_electricity,0.0,primal
4621,t4622,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4622,t4623,battery.charging,exp,in_electricity,3.8011420184534246,primal,battery.discharging,exp,in_electricity,0.0,primal
4623,t4624,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.1443405576095902,primal
4624,t4625,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4625,t4626,battery.charging,exp,in_electricity,1.4372265342573367,primal,battery.discharging,exp,in_electricity,0.0,primal
4626,t4627,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4627,t4628,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4628,t4629,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4629,t4630,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4630,t4631,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4631,t4632,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.8938235282577125,primal
4632,t4633,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4633,t4634,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,1.979573644146769,primal
4634,t4635,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4635,t4636,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4636,t4637,battery.charging,exp,in_electricity,5.0,primal,battery.discharging,exp,in_electricity,0.0,primal
4637,t4638,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,2.9939777238426273,primal
4638,t4639,battery.charging,exp,in_electricity,3.07175633128772,primal,battery.discharging,exp,in_electricity,0.0,primal
4639,t4640,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,5.129891760425771,primal
4640,t4641,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,3.7901123551910114,primal
4641,t4642,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0799958843832175,primal
4642,t4643,battery.charging,exp,in_electricity,0.0,primal,battery.discharging,exp,in_electricity,0.0,primal
