,snapshot,component_buy,fieldtype_buy,field_buy,value_buy,mode_buy,component_sell,fieldtype_sell,field_sell,value_sell,mode_sell
4921,t4922,buy_electricity,exp,value,6.038199079748221,primal,sell_electricity,exp,value,0.0,primal
4922,t4923,buy_electricity,exp,value,7.424640857073289,primal,sell_electricity,exp,value,0.0,primal
4923,t4924,buy_electricity,exp,value,2.463598733869004,primal,sell_electricity,exp,value,0.0,primal
4924,t4925,buy_electricity,exp,value,2.6452662214321156,primal,sell_electricity,exp,value,0.0,primal
4925,t4926,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4926,t4927,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.1807225341316325,primal
4927,t4928,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.789233212433415,primal
4928,t4929,buy_electricity,exp,value,1.2786142155132265,primal,sell_electricity,exp,value,0.0,primal
4929,t4930,buy_electricity,exp,value,0.5684616213193867,primal,sell_electricity,exp,value,0.0,primal
4930,t4931,buy_electricity,exp,value,0.06197973161869941,primal,sell_electricity,exp,value,0.0,primal
4931,t4932,buy_electricity,exp,value,4.7280243854566555,primal,sell_electricity,exp,value,0.0,primal
4932,t4933,buy_electricity,exp,value,4.4998488824240255,primal,sell_electricity,exp,value,0.0,primal
4933,t4934,buy_electricity,exp,value,4.4696410354271725,primal,sell_electricity,exp,value,0.0,primal
4934,t4935,buy_electricity,exp,value,3.207643240163444,primal,sell_electricity,exp,value,0.0,primal
4935,t4936,buy_electricity,exp,value,0.16459784947974843,primal,sell_electricity,exp,value,0.0,primal
4936,t4937,buy_electricity,exp,value,0.9784703433807191,primal,sell_electricity,exp,value,0.0,primal
4937,t4938,buy_electricity,exp,value,1.9976162959570951,primal,sell_electricity,exp,value,0.0,primal
4938,t4939,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.66971729930565,primal
4939,t4940,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8186374712195694,primal
4940,t4941,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.7932797662527395,primal
4941,t4942,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4942,t4943,buy_electricity,exp,value,2.7752617482347213,primal,sell_electricity,exp,value,0.0,primal
4943,t4944,buy_electricity,exp,value,2.6246652057462865,primal,sell_electricity,exp,value,0.0,primal
4944,t4945,buy_electricity,exp,value,2.4715120525931336,primal,sell_electricity,exp,value,0.0,primal
4945,t4946,buy_electricity,exp,value,7.416118821524227,primal,sell_electricity,exp,value,0.0,primal
4946,t4947,buy_electricity,exp,value,7.365230094959824,primal,sell_electricity,exp,value,0.0,primal
4947,t4948,buy_electricity,exp,value,7.414049184319454,primal,sell_electricity,exp,value,0.0,primal
4948,t4949,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4949,t4950,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.25542372987581,primal
4950,t4951,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.564704358084459,primal
4951,t4952,buy_electricity,exp,value,0.0007937626396250508,primal,sell_electricity,exp,value,0.0,primal
4952,t4953,buy_electricity,exp,value,0.7137544347590574,primal,sell_electricity,exp,value,0.0,primal
4953,t4954,buy_electricity,exp,value,0.13916742650106784,primal,sell_electricity,exp,value,0.0,primal
4954,t4955,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4955,t4956,buy_electricity,exp,value,4.332876056234247,primal,sell_electricity,exp,value,0.0,primal
4956,t4957,buy_electricity,exp,value,4.226819193501898,primal,sell_electricity,exp,value,0.0,primal
4957,t4958,buy_electricity,exp,value,4.238020783821095,primal,sell_electricity,exp,value,0.0,primal
4958,t4959,buy_electricity,exp,value,2.718460769263388,primal,sell_electricity,exp,value,0.0,primal
4959,t4960,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0526813734525895,primal
4960,t4961,buy_electricity,exp,value,0.7133468273128503,primal,sell_electricity,exp,value,0.0,primal
4961,t4962,buy_electricity,exp,value,1.8657808248079295,primal,sell_electricity,exp,value,0.0,primal
4962,t4963,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.22546721835125,primal
4963,t4964,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8588859975449834,primal
4964,t4965,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8657170684197713,primal
4965,t4966,buy_electricity,exp,value,0.4297170992367323,primal,sell_electricity,exp,value,0.0,primal
4966,t4967,buy_electricity,exp,value,2.720842464085707,primal,sell_electricity,exp,value,0.0,primal
4967,t4968,buy_electricity,exp,value,2.588507426345264,primal,sell_electricity,exp,value,0.0,primal
4968,t4969,buy_electricity,exp,value,7.447406866325785,primal,sell_electricity,exp,value,0.0,primal
4969,t4970,buy_electricity,exp,value,7.384465546627709,primal,sell_electricity,exp,value,0.0,primal
4970,t4971,buy_electricity,exp,value,5.80593514883056,primal,sell_electricity,exp,value,0.0,primal
4971,t4972,buy_electricity,exp,value,7.375700024348673,primal,sell_electricity,exp,value,0.0,primal
4972,t4973,buy_electricity,exp,value,2.540815012230859,primal,sell_electricity,exp,value,0.0,primal
4973,t4974,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.354458809009583,primal
4974,t4975,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.773836820781408,primal
4975,t4976,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.7020086454482364,primal
4976,t4977,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.314556145004004,primal
4977,t4978,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.7145047510955878,primal
4978,t4979,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4979,t4980,buy_electricity,exp,value,0.32368551887826325,primal,sell_electricity,exp,value,0.0,primal
4980,t4981,buy_electricity,exp,value,3.355192168548345,primal,sell_electricity,exp,value,0.0,primal
4981,t4982,buy_electricity,exp,value,3.7011481831420845,primal,sell_electricity,exp,value,0.0,primal
4982,t4983,buy_electricity,exp,value,4.157828689952948,primal,sell_electricity,exp,value,0.0,primal
4983,t4984,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4984,t4985,buy_electricity,exp,value,0.7414586501018374,primal,sell_electricity,exp,value,0.0,primal
4985,t4986,buy_electricity,exp,value,1.7425518510468025,primal,sell_electricity,exp,value,0.0,primal
4986,t4987,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4987,t4988,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4988,t4989,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.9716337959581205,primal
4989,t4990,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4990,t4991,buy_electricity,exp,value,1.1516948780414864,primal,sell_electricity,exp,value,0.0,primal
4991,t4992,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
4992,t4993,buy_electricity,exp,value,2.3703433162892624,primal,sell_electricity,exp,value,0.0,primal
4993,t4994,buy_electricity,exp,value,2.292062332602873,primal,sell_electricity,exp,value,0.0,primal
4994,t4995,buy_electricity,exp,value,2.209033357682006,primal,sell_electricity,exp,value,0.0,primal
4995,t4996,buy_electricity,exp,value,2.2107377647918187,primal,sell_electricity,exp,value,0.0,primal
4996,t4997,buy_electricity,exp,value,2.21252168434713,primal,sell_electricity,exp,value,0.0,primal
4997,t4998,buy_electricity,exp,value,2.071842525645619,primal,sell_electricity,exp,value,0.0,primal
4998,t4999,buy_electricity,exp,value,1.5291924598889737,primal,sell_electricity,exp,value,0.0,primal
4999,t5000,buy_electricity,exp,value,0.6278489543513048,primal,sell_electricity,exp,value,0.0,primal
5000,t5001,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.30004464997215763,primal
5001,t5002,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.0847162788011504,primal
5002,t5003,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5003,t5004,buy_electricity,exp,value,3.0202925132545637,primal,sell_electricity,exp,value,0.0,primal
5004,t5005,buy_electricity,exp,value,2.9559479965763087,primal,sell_electricity,exp,value,0.0,primal
5005,t5006,buy_electricity,exp,value,3.1949711057923187,primal,sell_electricity,exp,value,0.0,primal
5006,t5007,buy_electricity,exp,value,0.6578057764880381,primal,sell_electricity,exp,value,0.0,primal
5007,t5008,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.39507938914995666,primal
5008,t5009,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5009,t5010,buy_electricity,exp,value,0.469697362578436,primal,sell_electricity,exp,value,0.0,primal
5010,t5011,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5011,t5012,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5012,t5013,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5013,t5014,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5014,t5015,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5015,t5016,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5016,t5017,buy_electricity,exp,value,2.234842951059167,primal,sell_electricity,exp,value,0.0,primal
5017,t5018,buy_electricity,exp,value,2.1863890917944975,primal,sell_electricity,exp,value,0.0,primal
5018,t5019,buy_electricity,exp,value,2.1229607986364742,primal,sell_electricity,exp,value,0.0,primal
5019,t5020,buy_electricity,exp,value,2.1090820550280007,primal,sell_electricity,exp,value,0.0,primal
5020,t5021,buy_electricity,exp,value,2.079670386794808,primal,sell_electricity,exp,value,0.0,primal
5021,t5022,buy_electricity,exp,value,1.8994731619578022,primal,sell_electricity,exp,value,0.0,primal
5022,t5023,buy_electricity,exp,value,1.4265171750689503,primal,sell_electricity,exp,value,0.0,primal
5023,t5024,buy_electricity,exp,value,0.8283555320952352,primal,sell_electricity,exp,value,0.0,primal
5024,t5025,buy_electricity,exp,value,0.3381914998237838,primal,sell_electricity,exp,value,0.0,primal
5025,t5026,buy_electricity,exp,value,0.12154872789166005,primal,sell_electricity,exp,value,0.0,primal
5026,t5027,buy_electricity,exp,value,0.02384872568346852,primal,sell_electricity,exp,value,0.0,primal
5027,t5028,buy_electricity,exp,value,3.343326498661364,primal,sell_electricity,exp,value,0.0,primal
5028,t5029,buy_electricity,exp,value,7.918066715364013,primal,sell_electricity,exp,value,0.0,primal
5029,t5030,buy_electricity,exp,value,7.7736790844898955,primal,sell_electricity,exp,value,0.0,primal
5030,t5031,buy_electricity,exp,value,4.830148237556127,primal,sell_electricity,exp,value,0.0,primal
5031,t5032,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5032,t5033,buy_electricity,exp,value,0.5529165135722618,primal,sell_electricity,exp,value,0.0,primal
5033,t5034,buy_electricity,exp,value,1.3909812034921747,primal,sell_electricity,exp,value,0.0,primal
5034,t5035,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5035,t5036,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.39078605903274566,primal
5036,t5037,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.2800097394691985,primal
5037,t5038,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.3655953250547848,primal
5038,t5039,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5039,t5040,buy_electricity,exp,value,2.335889943998052,primal,sell_electricity,exp,value,0.0,primal
5040,t5041,buy_electricity,exp,value,7.207572437302167,primal,sell_electricity,exp,value,0.0,primal
5041,t5042,buy_electricity,exp,value,7.185293401509618,primal,sell_electricity,exp,value,0.0,primal
5042,t5043,buy_electricity,exp,value,7.151813976138301,primal,sell_electricity,exp,value,0.0,primal
5043,t5044,buy_electricity,exp,value,5.672991394265182,primal,sell_electricity,exp,value,0.0,primal
5044,t5045,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.13152815996183254,primal
5045,t5046,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.391343299947478,primal
5046,t5047,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.682240680043149,primal
5047,t5048,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.4896309913799133,primal
5048,t5049,buy_electricity,exp,value,0.5522420196008868,primal,sell_electricity,exp,value,0.0,primal
5049,t5050,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5050,t5051,buy_electricity,exp,value,4.316586284416516,primal,sell_electricity,exp,value,0.0,primal
5051,t5052,buy_electricity,exp,value,3.9287350597872095,primal,sell_electricity,exp,value,0.0,primal
5052,t5053,buy_electricity,exp,value,2.158639793218396,primal,sell_electricity,exp,value,0.0,primal
5053,t5054,buy_electricity,exp,value,3.9347146299795357,primal,sell_electricity,exp,value,0.0,primal
5054,t5055,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.7666151578308869,primal
5055,t5056,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.12559015659939554,primal
5056,t5057,buy_electricity,exp,value,0.7104132427260463,primal,sell_electricity,exp,value,0.0,primal
5057,t5058,buy_electricity,exp,value,1.8067582825756925,primal,sell_electricity,exp,value,0.0,primal
5058,t5059,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.939110677626335,primal
5059,t5060,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8803036338681196,primal
5060,t5061,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8915266617969322,primal
5061,t5062,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5062,t5063,buy_electricity,exp,value,2.6568054541027513,primal,sell_electricity,exp,value,0.0,primal
5063,t5064,buy_electricity,exp,value,5.986358815740715,primal,sell_electricity,exp,value,0.0,primal
5064,t5065,buy_electricity,exp,value,7.389091794497199,primal,sell_electricity,exp,value,0.0,primal
5065,t5066,buy_electricity,exp,value,7.336742147552958,primal,sell_electricity,exp,value,0.0,primal
5066,t5067,buy_electricity,exp,value,7.276113951789627,primal,sell_electricity,exp,value,0.0,primal
5067,t5068,buy_electricity,exp,value,2.330046262478695,primal,sell_electricity,exp,value,0.0,primal
5068,t5069,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.4812891547542963,primal
5069,t5070,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.3236146574442773,primal
5070,t5071,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.707049939497325,primal
5071,t5072,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.1803092356366525,primal
5072,t5073,buy_electricity,exp,value,0.2570111087232969,primal,sell_electricity,exp,value,0.0,primal
5073,t5074,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.5816798405463568,primal
5074,t5075,buy_electricity,exp,value,1.3239248469462606,primal,sell_electricity,exp,value,0.0,primal
5075,t5076,buy_electricity,exp,value,3.40829781338139,primal,sell_electricity,exp,value,0.0,primal
5076,t5077,buy_electricity,exp,value,3.342123397575289,primal,sell_electricity,exp,value,0.0,primal
5077,t5078,buy_electricity,exp,value,3.5231736752714067,primal,sell_electricity,exp,value,0.0,primal
5078,t5079,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5079,t5080,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.26253715046958614,primal
5080,t5081,buy_electricity,exp,value,0.7300256683160158,primal,sell_electricity,exp,value,0.0,primal
5081,t5082,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5082,t5083,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5083,t5084,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8489670615814082,primal
5084,t5085,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8647431214998784,primal
5085,t5086,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5086,t5087,buy_electricity,exp,value,2.663226701265082,primal,sell_electricity,exp,value,0.0,primal
5087,t5088,buy_electricity,exp,value,2.5818115412710005,primal,sell_electricity,exp,value,0.0,primal
5088,t5089,buy_electricity,exp,value,4.78583659520868,primal,sell_electricity,exp,value,0.0,primal
5089,t5090,buy_electricity,exp,value,7.368760652544436,primal,sell_electricity,exp,value,0.0,primal
5090,t5091,buy_electricity,exp,value,7.3108108108108105,primal,sell_electricity,exp,value,0.0,primal
5091,t5092,buy_electricity,exp,value,2.3659605551497442,primal,sell_electricity,exp,value,0.0,primal
5092,t5093,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5093,t5094,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5094,t5095,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.63984385337167,primal
5095,t5096,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5096,t5097,buy_electricity,exp,value,0.4009339066195299,primal,sell_electricity,exp,value,0.0,primal
5097,t5098,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.4320313558427067,primal
5098,t5099,buy_electricity,exp,value,2.520107324113594,primal,sell_electricity,exp,value,0.0,primal
5099,t5100,buy_electricity,exp,value,3.660715240658548,primal,sell_electricity,exp,value,0.0,primal
5100,t5101,buy_electricity,exp,value,3.674241698739616,primal,sell_electricity,exp,value,0.0,primal
5101,t5102,buy_electricity,exp,value,3.887752676055052,primal,sell_electricity,exp,value,0.0,primal
5102,t5103,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.613195528161492,primal
5103,t5104,buy_electricity,exp,value,0.11113956768307309,primal,sell_electricity,exp,value,0.0,primal
5104,t5105,buy_electricity,exp,value,1.1314368838993536,primal,sell_electricity,exp,value,0.0,primal
5105,t5106,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5106,t5107,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.010856304229904,primal
5107,t5108,buy_electricity,exp,value,2.975923640999453,primal,sell_electricity,exp,value,0.0,primal
5108,t5109,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.7893839785731682,primal
5109,t5110,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.973946919892866,primal
5110,t5111,buy_electricity,exp,value,2.793279766252739,primal,sell_electricity,exp,value,0.0,primal
5111,t5112,buy_electricity,exp,value,2.6470659849038225,primal,sell_electricity,exp,value,0.0,primal
5112,t5113,buy_electricity,exp,value,7.472729486243,primal,sell_electricity,exp,value,0.0,primal
5113,t5114,buy_electricity,exp,value,2.415266617969321,primal,sell_electricity,exp,value,0.0,primal
5114,t5115,buy_electricity,exp,value,3.6055133481165313,primal,sell_electricity,exp,value,0.0,primal
5115,t5116,buy_electricity,exp,value,7.437789140491843,primal,sell_electricity,exp,value,0.0,primal
5116,t5117,buy_electricity,exp,value,2.650349307105414,primal,sell_electricity,exp,value,0.0,primal
5117,t5118,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5118,t5119,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5119,t5120,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.7475338109468748,primal
5120,t5121,buy_electricity,exp,value,1.5461324180059752,primal,sell_electricity,exp,value,0.0,primal
5121,t5122,buy_electricity,exp,value,0.901524583051672,primal,sell_electricity,exp,value,0.0,primal
5122,t5123,buy_electricity,exp,value,3.692439113411881,primal,sell_electricity,exp,value,0.0,primal
5123,t5124,buy_electricity,exp,value,4.525045161018998,primal,sell_electricity,exp,value,0.0,primal
5124,t5125,buy_electricity,exp,value,4.271164265449386,primal,sell_electricity,exp,value,0.0,primal
5125,t5126,buy_electricity,exp,value,4.570015643012022,primal,sell_electricity,exp,value,0.0,primal
5126,t5127,buy_electricity,exp,value,0.08512666845079098,primal,sell_electricity,exp,value,0.0,primal
5127,t5128,buy_electricity,exp,value,0.8236818989083154,primal,sell_electricity,exp,value,0.0,primal
5128,t5129,buy_electricity,exp,value,1.9043337885018152,primal,sell_electricity,exp,value,0.0,primal
5129,t5130,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.2066157400435626,primal
5130,t5131,buy_electricity,exp,value,3.386134018590303,primal,sell_electricity,exp,value,0.0,primal
5131,t5132,buy_electricity,exp,value,3.2561359446684754,primal,sell_electricity,exp,value,0.0,primal
5132,t5133,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,1.8513513513513513,primal
5133,t5134,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.0043827611395177,primal
5134,t5135,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5135,t5136,buy_electricity,exp,value,2.6281957633308983,primal,sell_electricity,exp,value,0.0,primal
5136,t5137,buy_electricity,exp,value,7.465790114438763,primal,sell_electricity,exp,value,0.0,primal
5137,t5138,buy_electricity,exp,value,5.855362955015124,primal,sell_electricity,exp,value,0.0,primal
5138,t5139,buy_electricity,exp,value,7.348672997321646,primal,sell_electricity,exp,value,0.0,primal
5139,t5140,buy_electricity,exp,value,7.383856829802776,primal,sell_electricity,exp,value,0.0,primal
5140,t5141,buy_electricity,exp,value,2.594926789684574,primal,sell_electricity,exp,value,0.0,primal
5141,t5142,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5142,t5143,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.251061762046165,primal
5143,t5144,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.716895513149309,primal
5144,t5145,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,3.136680185707581,primal
5145,t5146,buy_electricity,exp,value,0.7728326503463192,primal,sell_electricity,exp,value,0.0,primal
5146,t5147,buy_electricity,exp,value,0.14539183059555727,primal,sell_electricity,exp,value,0.0,primal
5147,t5148,buy_electricity,exp,value,3.1142812202626677,primal,sell_electricity,exp,value,0.0,primal
5148,t5149,buy_electricity,exp,value,4.570601370050687,primal,sell_electricity,exp,value,0.0,primal
5149,t5150,buy_electricity,exp,value,4.821936051610518,primal,sell_electricity,exp,value,0.0,primal
5150,t5151,buy_electricity,exp,value,5.216086096954576,primal,sell_electricity,exp,value,0.0,primal
5151,t5152,buy_electricity,exp,value,0.8282625186414947,primal,sell_electricity,exp,value,0.0,primal
5152,t5153,buy_electricity,exp,value,1.6092651533002877,primal,sell_electricity,exp,value,0.0,primal
5153,t5154,buy_electricity,exp,value,2.325641302284412,primal,sell_electricity,exp,value,0.0,primal
5154,t5155,buy_electricity,exp,value,0.789842963777164,primal,sell_electricity,exp,value,0.0,primal
5155,t5156,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5156,t5157,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.043462381300219,primal
5157,t5158,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.22826880934989,primal
5158,t5159,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5159,t5160,buy_electricity,exp,value,2.4616508400292183,primal,sell_electricity,exp,value,0.0,primal
5160,t5161,buy_electricity,exp,value,7.295471146822498,primal,sell_electricity,exp,value,0.0,primal
5161,t5162,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5162,t5163,buy_electricity,exp,value,2.1486486486486487,primal,sell_electricity,exp,value,0.0,primal
5163,t5164,buy_electricity,exp,value,5.780044206422652,primal,sell_electricity,exp,value,0.0,primal
5164,t5165,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5165,t5166,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5166,t5167,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5167,t5168,buy_electricity,exp,value,0.9980502904063946,primal,sell_electricity,exp,value,0.0,primal
5168,t5169,buy_electricity,exp,value,0.28505876511519856,primal,sell_electricity,exp,value,0.0,primal
5169,t5170,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.46050940446261945,primal
5170,t5171,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5171,t5172,buy_electricity,exp,value,1.0478865125173247,primal,sell_electricity,exp,value,0.0,primal
5172,t5173,buy_electricity,exp,value,3.426762477552743,primal,sell_electricity,exp,value,0.0,primal
5173,t5174,buy_electricity,exp,value,3.487906435259971,primal,sell_electricity,exp,value,0.0,primal
5174,t5175,buy_electricity,exp,value,3.9420788588912687,primal,sell_electricity,exp,value,0.0,primal
5175,t5176,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.33927869706660285,primal
5176,t5177,buy_electricity,exp,value,0.6072283460960328,primal,sell_electricity,exp,value,0.0,primal
5177,t5178,buy_electricity,exp,value,1.607196570404185,primal,sell_electricity,exp,value,0.0,primal
5178,t5179,buy_electricity,exp,value,2.331768007108852,primal,sell_electricity,exp,value,0.0,primal
5179,t5180,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.10567378775256486,primal
5180,t5181,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.29108838568298,primal
5181,t5182,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.3864134404674946,primal
5182,t5183,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5183,t5184,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5184,t5185,buy_electricity,exp,value,2.1485269052836617,primal,sell_electricity,exp,value,0.0,primal
5185,t5186,buy_electricity,exp,value,2.1111516922327733,primal,sell_electricity,exp,value,0.0,primal
5186,t5187,buy_electricity,exp,value,2.044314584855125,primal,sell_electricity,exp,value,0.0,primal
5187,t5188,buy_electricity,exp,value,2.034331628926224,primal,sell_electricity,exp,value,0.0,primal
5188,t5189,buy_electricity,exp,value,2.017590466566144,primal,sell_electricity,exp,value,0.0,primal
5189,t5190,buy_electricity,exp,value,1.8732966398772692,primal,sell_electricity,exp,value,0.0,primal
5190,t5191,buy_electricity,exp,value,1.6283115029937385,primal,sell_electricity,exp,value,0.0,primal
5191,t5192,buy_electricity,exp,value,1.1737697491782098,primal,sell_electricity,exp,value,0.0,primal
5192,t5193,buy_electricity,exp,value,0.7109164115386113,primal,sell_electricity,exp,value,0.0,primal
5193,t5194,buy_electricity,exp,value,0.1914937907955223,primal,sell_electricity,exp,value,0.0,primal
5194,t5195,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5195,t5196,buy_electricity,exp,value,1.3611714050531063,primal,sell_electricity,exp,value,0.0,primal
5196,t5197,buy_electricity,exp,value,3.537275170872685,primal,sell_electricity,exp,value,0.0,primal
5197,t5198,buy_electricity,exp,value,3.493385589556815,primal,sell_electricity,exp,value,0.0,primal
5198,t5199,buy_electricity,exp,value,3.8242885071159103,primal,sell_electricity,exp,value,0.0,primal
5199,t5200,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5200,t5201,buy_electricity,exp,value,0.3812554695923027,primal,sell_electricity,exp,value,0.0,primal
5201,t5202,buy_electricity,exp,value,1.4394371128014805,primal,sell_electricity,exp,value,0.0,primal
5202,t5203,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.0,primal
5203,t5204,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,0.21232917565937415,primal
5204,t5205,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.3235938641344047,primal
5205,t5206,buy_electricity,exp,value,0.0,primal,sell_electricity,exp,value,2.3901874847820794,primal
