,snapshot,component_pv,fieldtype_pv,field_pv,value_pv,mode_pv,component_load,fieldtype_load,field_load,value_load,mode_load
4199,t4200,pv,exp,value,0.0,primal,load,exp,value,2.4726077428780133,primal
4200,t4201,pv,exp,value,0.0,primal,load,exp,value,2.34709033357682,primal
4201,t4202,pv,exp,value,0.0,primal,load,exp,value,2.320428536644753,primal
4202,t4203,pv,exp,value,0.0,primal,load,exp,value,2.2656440224007794,primal
4203,t4204,pv,exp,value,0.0,primal,load,exp,value,2.3431945458972487,primal
4204,t4205,pv,exp,value,0.14313206639403417,primal,load,exp,value,2.5803506208911613,primal
4205,t4206,pv,exp,value,0.41255713254751025,primal,load,exp,value,3.0766983199415634,primal
4206,t4207,pv,exp,value,1.0837142169834015,primal,load,exp,value,3.3349159970781592,primal
4207,t4208,pv,exp,value,1.989415443829685,primal,load,exp,value,3.4095446798149505,primal
4208,t4209,pv,exp,value,2.837382727928795,primal,load,exp,value,3.4066228390552715,primal
4209,t4210,pv,exp,value,3.4941063266778927,primal,load,exp,value,3.4161188215242273,primal
4210,t4211,pv,exp,value,3.8597546307433244,primal,load,exp,value,3.462624786949111,primal
4211,t4212,pv,exp,value,4.073851335097426,primal,load,exp,value,3.432797662527392,primal
4212,t4213,pv,exp,value,4.1015155159971135,primal,load,exp,value,3.40990990990991,primal
4213,t4214,pv,exp,value,3.894635554486409,primal,load,exp,value,3.350864377891405,primal
4214,t4215,pv,exp,value,3.508539812364686,primal,load,exp,value,3.2767226686145605,primal
4215,t4216,pv,exp,value,2.973298051479432,primal,load,exp,value,3.2297297297297294,primal
4216,t4217,pv,exp,value,2.2011065672359873,primal,load,exp,value,3.2716094472851234,primal
4217,t4218,pv,exp,value,1.3290834736588886,primal,load,exp,value,3.317871925980034,primal
4218,t4219,pv,exp,value,0.6074091893192206,primal,load,exp,value,3.398222546871196,primal
4219,t4220,pv,exp,value,0.20206879961510704,primal,load,exp,value,3.342342342342342,primal
4220,t4221,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.2540784027270515,primal
4221,t4222,pv,exp,value,0.0,primal,load,exp,value,3.1193084976868763,primal
4222,t4223,pv,exp,value,0.0,primal,load,exp,value,2.8487947406866327,primal
4223,t4224,pv,exp,value,0.0,primal,load,exp,value,2.697711224738252,primal
4224,t4225,pv,exp,value,0.0,primal,load,exp,value,2.5295836376917458,primal
4225,t4226,pv,exp,value,0.0,primal,load,exp,value,2.469564158753348,primal
4226,t4227,pv,exp,value,0.0,primal,load,exp,value,2.4118578037496956,primal
4227,t4228,pv,exp,value,0.0,primal,load,exp,value,2.4516678841003166,primal
4228,t4229,pv,exp,value,0.13832090449843637,primal,load,exp,value,2.6946676406135865,primal
4229,t4230,pv,exp,value,0.4077459706519124,primal,load,exp,value,3.1570489408327247,primal
4230,t4231,pv,exp,value,1.0512388741881165,primal,load,exp,value,3.3981008035062086,primal
4231,t4232,pv,exp,value,1.9292759201347125,primal,load,exp,value,3.51436571706842,primal
4232,t4233,pv,exp,value,2.6521529949482803,primal,load,exp,value,3.463720477233991,primal
4233,t4234,pv,exp,value,3.201828241520327,primal,load,exp,value,3.4795471146822496,primal
4234,t4235,pv,exp,value,3.621602116911234,primal,load,exp,value,3.5297053810567327,primal
4235,t4236,pv,exp,value,3.8898243925908105,primal,load,exp,value,3.500243486729973,primal
4236,t4237,pv,exp,value,3.9006495068559053,primal,load,exp,value,3.4793036279522767,primal
4237,t4238,pv,exp,value,3.7683425547269667,primal,load,exp,value,3.422692963233504,primal
4238,t4239,pv,exp,value,3.4724560981477026,primal,load,exp,value,3.4056488921353782,primal
4239,t4240,pv,exp,value,3.006976184748617,primal,load,exp,value,3.394691989286584,primal
4240,t4241,pv,exp,value,2.226365167187876,primal,load,exp,value,3.442537131726321,primal
4241,t4242,pv,exp,value,1.3122444070242965,primal,load,exp,value,3.4519113708302895,primal
4242,t4243,pv,exp,value,0.5857589607890306,primal,load,exp,value,3.462137813489165,primal
4243,t4244,pv,exp,value,0.2008660091412076,primal,load,exp,value,3.421353786218651,primal
4244,t4245,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.3255417579741904,primal
4245,t4246,pv,exp,value,0.0,primal,load,exp,value,3.1667884100316535,primal
4246,t4247,pv,exp,value,0.0,primal,load,exp,value,2.8934745556367183,primal
4247,t4248,pv,exp,value,0.0,primal,load,exp,value,2.776235695154614,primal
4248,t4249,pv,exp,value,0.0,primal,load,exp,value,2.6137083028974923,primal
4249,t4250,pv,exp,value,0.0,primal,load,exp,value,2.516435354273192,primal
4250,t4251,pv,exp,value,0.0,primal,load,exp,value,2.457389822254687,primal
4251,t4252,pv,exp,value,0.0,primal,load,exp,value,2.513391770148527,primal
4252,t4253,pv,exp,value,0.13230695212893914,primal,load,exp,value,2.794984173362552,primal
4253,t4254,pv,exp,value,0.37045946596102963,primal,load,exp,value,3.2587046505965422,primal
4254,t4255,pv,exp,value,0.9562184267500601,primal,load,exp,value,3.5103481860238617,primal
4255,t4256,pv,exp,value,1.7416406062063987,primal,load,exp,value,3.629534940345751,primal
4256,t4257,pv,exp,value,2.493384652393553,primal,load,exp,value,3.6308741173606043,primal
4257,t4258,pv,exp,value,3.0899687274476784,primal,load,exp,value,3.66617969320672,primal
4258,t4259,pv,exp,value,3.389463555448641,primal,load,exp,value,3.768931093255418,primal
4259,t4260,pv,exp,value,3.5337984123165747,primal,load,exp,value,3.630143657170684,primal
4260,t4261,pv,exp,value,3.4808756314649987,primal,load,exp,value,3.462624786949111,primal
4261,t4262,pv,exp,value,3.1681501082511425,primal,load,exp,value,3.375334794253713,primal
4262,t4263,pv,exp,value,2.665383690161174,primal,load,exp,value,3.3870221572924275,primal
4263,t4264,pv,exp,value,2.1614144815973058,primal,load,exp,value,3.4935476016557097,primal
4264,t4265,pv,exp,value,1.617753187394756,primal,load,exp,value,3.5082785488190895,primal
4265,t4266,pv,exp,value,0.9838826076497474,primal,load,exp,value,3.5126613099586073,primal
4266,t4267,pv,exp,value,0.463074332451287,primal,load,exp,value,3.470781592403214,primal
4267,t4268,pv,exp,value,0.1828241520327159,primal,load,exp,value,3.411736060384709,primal
4268,t4269,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.3172632091551013,primal
4269,t4270,pv,exp,value,0.0,primal,load,exp,value,3.1816411005600194,primal
4270,t4271,pv,exp,value,0.0,primal,load,exp,value,2.9426588750913076,primal
4271,t4272,pv,exp,value,0.0,primal,load,exp,value,2.7759922084246407,primal
4272,t4273,pv,exp,value,0.0,primal,load,exp,value,2.6252739225712194,primal
4273,t4274,pv,exp,value,0.0,primal,load,exp,value,2.5451667884100315,primal
4274,t4275,pv,exp,value,0.0,primal,load,exp,value,2.474799123447772,primal
4275,t4276,pv,exp,value,0.0,primal,load,exp,value,2.53408814219625,primal
4276,t4277,pv,exp,value,0.12629299975944192,primal,load,exp,value,2.788044801558315,primal
4277,t4278,pv,exp,value,0.2670194852056772,primal,load,exp,value,3.274409544679815,primal
4278,t4279,pv,exp,value,0.6278566273755113,primal,load,exp,value,3.581689797906014,primal
4279,t4280,pv,exp,value,1.1907625691604524,primal,load,exp,value,3.814463111760409,primal
4280,t4281,pv,exp,value,1.7356266538369016,primal,load,exp,value,3.906866325785245,primal
4281,t4282,pv,exp,value,2.3466442145778204,primal,load,exp,value,3.9097881665449234,primal
4282,t4283,pv,exp,value,2.80490738513351,primal,load,exp,value,3.823959094229364,primal
4283,t4284,pv,exp,value,3.191003127255232,primal,load,exp,value,3.6408570732895056,primal
4284,t4285,pv,exp,value,3.4135193649266298,primal,load,exp,value,3.570489408327246,primal
4285,t4286,pv,exp,value,3.2583593937936013,primal,load,exp,value,3.528244460676893,primal
4286,t4287,pv,exp,value,2.9143613182583596,primal,load,exp,value,3.5558802045288536,primal
4287,t4288,pv,exp,value,2.452489776280972,primal,load,exp,value,3.545288531775018,primal
4288,t4289,pv,exp,value,1.8883810440221314,primal,load,exp,value,3.4578767957146335,primal
4289,t4290,pv,exp,value,1.1787346644214578,primal,load,exp,value,3.432310689067446,primal
4290,t4291,pv,exp,value,0.5412557132547511,primal,load,exp,value,3.4508156805454107,primal
4291,t4292,pv,exp,value,0.19725763771950927,primal,load,exp,value,3.412831750669589,primal
4292,t4293,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.3210372534696857,primal
4293,t4294,pv,exp,value,0.0,primal,load,exp,value,3.1701972242512784,primal
4294,t4295,pv,exp,value,0.0,primal,load,exp,value,2.89627465303141,primal
4295,t4296,pv,exp,value,0.0,primal,load,exp,value,2.7612612612612613,primal
4296,t4297,pv,exp,value,0.0,primal,load,exp,value,2.609934258582907,primal
4297,t4298,pv,exp,value,0.0,primal,load,exp,value,2.527392257121987,primal
4298,t4299,pv,exp,value,0.0,primal,load,exp,value,2.4838081324567813,primal
4299,t4300,pv,exp,value,0.0,primal,load,exp,value,2.5467494521548577,primal
4300,t4301,pv,exp,value,0.13591532355063748,primal,load,exp,value,2.779279279279279,primal
4301,t4302,pv,exp,value,0.3969208563868174,primal,load,exp,value,3.176771365960555,primal
4302,t4303,pv,exp,value,1.023574693288429,primal,load,exp,value,3.5136352568785,primal
4303,t4304,pv,exp,value,1.884772672600433,primal,load,exp,value,3.6316045775505232,primal
4304,t4305,pv,exp,value,2.7471734423863365,primal,load,exp,value,3.6089603116630142,primal
4305,t4306,pv,exp,value,3.474861679095502,primal,load,exp,value,3.599829559289019,primal
4306,t4307,pv,exp,value,3.9210969449121964,primal,load,exp,value,3.5535670805941075,primal
4307,t4308,pv,exp,value,4.047389944671639,primal,load,exp,value,3.463355247139031,primal
4308,t4309,pv,exp,value,3.9547750781813806,primal,load,exp,value,3.487825663501339,primal
4309,t4310,pv,exp,value,3.664902573971614,primal,load,exp,value,3.3179936693450207,primal
4310,t4311,pv,exp,value,3.311282174645177,primal,load,exp,value,3.317506695885074,primal
4311,t4312,pv,exp,value,2.771229251864325,primal,load,exp,value,3.308984660336012,primal
4312,t4313,pv,exp,value,2.0194852056771713,primal,load,exp,value,3.248965181397614,primal
4313,t4314,pv,exp,value,1.1871541977387539,primal,load,exp,value,3.257974190406623,primal
4314,t4315,pv,exp,value,0.5328361799374549,primal,load,exp,value,3.322254687119552,primal
4315,t4316,pv,exp,value,0.2345441424103921,primal,load,exp,value,3.248965181397614,primal
4316,t4317,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.182128074019966,primal
4317,t4318,pv,exp,value,0.0,primal,load,exp,value,3.058558558558558,primal
4318,t4319,pv,exp,value,0.0,primal,load,exp,value,2.8317506695885077,primal
4319,t4320,pv,exp,value,0.0,primal,load,exp,value,2.681519357195033,primal
4320,t4321,pv,exp,value,0.0,primal,load,exp,value,2.5234964694424153,primal
4321,t4322,pv,exp,value,0.0,primal,load,exp,value,2.4408327246165085,primal
4322,t4323,pv,exp,value,0.0,primal,load,exp,value,2.360482103725347,primal
4323,t4324,pv,exp,value,0.0,primal,load,exp,value,2.336255174093012,primal
4324,t4325,pv,exp,value,0.1575655520808275,primal,load,exp,value,2.3748478207937667,primal
4325,t4326,pv,exp,value,0.39932643733461626,primal,load,exp,value,2.4704163623082542,primal
4326,t4327,pv,exp,value,0.9838826076497474,primal,load,exp,value,2.600803506208912,primal
4327,t4328,pv,exp,value,1.9184508058696177,primal,load,exp,value,2.786583881178476,primal
4328,t4329,pv,exp,value,2.921578061101756,primal,load,exp,value,2.90954467981495,primal
4329,t4330,pv,exp,value,3.7575174404618714,primal,load,exp,value,2.9723642561480403,primal
4330,t4331,pv,exp,value,4.292759201347126,primal,load,exp,value,2.982225468711955,primal
4331,t4332,pv,exp,value,4.5621842675006015,primal,load,exp,value,2.9032140248356466,primal
4332,t4333,pv,exp,value,4.538128458022612,primal,load,exp,value,2.8301680058436816,primal
4333,t4334,pv,exp,value,4.242242001443349,primal,load,exp,value,2.814828341855369,primal
4334,t4335,pv,exp,value,3.7623286023574694,primal,load,exp,value,2.839177014852691,primal
4335,t4336,pv,exp,value,3.0574933846523935,primal,load,exp,value,2.892135378621865,primal
4336,t4337,pv,exp,value,2.1349530911715178,primal,load,exp,value,2.9676162649135622,primal
4337,t4338,pv,exp,value,1.2027904738994468,primal,load,exp,value,3.0259313367421474,primal
4338,t4339,pv,exp,value,0.5316333894635554,primal,load,exp,value,3.017044071098125,primal
4339,t4340,pv,exp,value,0.22973298051479432,primal,load,exp,value,3.0132700267835406,primal
4340,t4341,pv,exp,value,0.0036083714216983403,primal,load,exp,value,2.9237886535183835,primal
4341,t4342,pv,exp,value,0.0,primal,load,exp,value,2.849646944241539,primal
4342,t4343,pv,exp,value,0.0,primal,load,exp,value,2.6421962503043583,primal
4343,t4344,pv,exp,value,0.0,primal,load,exp,value,2.4958607255904552,primal
4344,t4345,pv,exp,value,0.0,primal,load,exp,value,2.362308254200146,primal
4345,t4346,pv,exp,value,0.0,primal,load,exp,value,2.31227173119065,primal
4346,t4347,pv,exp,value,0.0,primal,load,exp,value,2.2298514730947163,primal
4347,t4348,pv,exp,value,0.0,primal,load,exp,value,2.213537862186511,primal
4348,t4349,pv,exp,value,0.158768342554727,primal,load,exp,value,2.209520331141953,primal
4349,t4350,pv,exp,value,0.4029348087563146,primal,load,exp,value,2.251765278792306,primal
4350,t4351,pv,exp,value,0.9682463314890546,primal,load,exp,value,2.3569515461407353,primal
4351,t4352,pv,exp,value,1.854702910752947,primal,load,exp,value,2.4980521061602143,primal
4352,t4353,pv,exp,value,2.8073129660813083,primal,load,exp,value,2.5777940102264423,primal
4353,t4354,pv,exp,value,3.5626653836901614,primal,load,exp,value,2.6370830289749208,primal
4354,t4355,pv,exp,value,4.063026220832331,primal,load,exp,value,2.6396396396396398,primal
4355,t4356,pv,exp,value,4.277122925186433,primal,load,exp,value,2.6029948867786707,primal
4356,t4357,pv,exp,value,4.231416887178254,primal,load,exp,value,2.635378621865108,primal
4357,t4358,pv,exp,value,4.006495068559057,primal,load,exp,value,2.6121256391526657,primal
4358,t4359,pv,exp,value,3.593937936011547,primal,load,exp,value,2.6117604090577062,primal
4359,t4360,pv,exp,value,2.9937454895357227,primal,load,exp,value,2.7326515704894083,primal
4360,t4361,pv,exp,value,2.162617272071205,primal,load,exp,value,2.8888483077672267,primal
4361,t4362,pv,exp,value,1.2617272071205197,primal,load,exp,value,2.94472851229608,primal
4362,t4363,pv,exp,value,0.5641087322588405,primal,load,exp,value,2.9286583881178476,primal
4363,t4364,pv,exp,value,0.236949723358191,primal,load,exp,value,2.907109812515218,primal
4364,t4365,pv,exp,value,0.0036083714216983403,primal,load,exp,value,2.8469685902118336,primal
4365,t4366,pv,exp,value,0.0,primal,load,exp,value,2.8244460676893106,primal
4366,t4367,pv,exp,value,0.0,primal,load,exp,value,2.619551984416849,primal
4367,t4368,pv,exp,value,0.0,primal,load,exp,value,2.508643778914049,primal
4368,t4369,pv,exp,value,0.0,primal,load,exp,value,2.4016313610908204,primal
4369,t4370,pv,exp,value,0.0,primal,load,exp,value,2.3444119795471146,primal
4370,t4371,pv,exp,value,0.0,primal,load,exp,value,2.308254200146092,primal
4371,t4372,pv,exp,value,0.0,primal,load,exp,value,2.379474068663258,primal
4372,t4373,pv,exp,value,0.16959345681982196,primal,load,exp,value,2.6476747017287554,primal
4373,t4374,pv,exp,value,0.40052922780851574,primal,load,exp,value,3.164110056001948,primal
4374,t4375,pv,exp,value,0.9189319220591773,primal,load,exp,value,3.5406622839055273,primal
4375,t4376,pv,exp,value,1.634592254029348,primal,load,exp,value,3.7773313854394934,primal
4376,t4377,pv,exp,value,2.2684628337743566,primal,load,exp,value,3.8517165814463112,primal
4377,t4378,pv,exp,value,2.7724320423382247,primal,load,exp,value,3.849403457511565,primal
4378,t4379,pv,exp,value,3.0815491941303823,primal,load,exp,value,3.8245678110542976,primal
4379,t4380,pv,exp,value,3.298051479432283,primal,load,exp,value,3.8077672266861455,primal
4380,t4381,pv,exp,value,3.3052682222756795,primal,load,exp,value,3.8416118821524226,primal
4381,t4382,pv,exp,value,3.159730574933847,primal,load,exp,value,3.737643048453859,primal
4382,t4383,pv,exp,value,2.830165985085398,primal,load,exp,value,3.7244947650353053,primal
4383,t4384,pv,exp,value,2.3779167668992063,primal,load,exp,value,3.696128560993426,primal
4384,t4385,pv,exp,value,1.7452489776280973,primal,load,exp,value,3.668371073776479,primal
4385,t4386,pv,exp,value,1.0620639884532115,primal,load,exp,value,3.6204041879717557,primal
4386,t4387,pv,exp,value,0.5051719990377677,primal,load,exp,value,3.5225225225225225,primal
4387,t4388,pv,exp,value,0.23334135193649266,primal,load,exp,value,3.3889700511322136,primal
4388,t4389,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.2498173849525203,primal
4389,t4390,pv,exp,value,0.0,primal,load,exp,value,3.078402727051376,primal
4390,t4391,pv,exp,value,0.0,primal,load,exp,value,2.8534209885561235,primal
4391,t4392,pv,exp,value,0.0,primal,load,exp,value,2.703554906257609,primal
4392,t4393,pv,exp,value,0.0,primal,load,exp,value,2.5387143900657416,primal
4393,t4394,pv,exp,value,0.0,primal,load,exp,value,2.492330168005844,primal
4394,t4395,pv,exp,value,0.0,primal,load,exp,value,2.4354760165570974,primal
4395,t4396,pv,exp,value,0.0,primal,load,exp,value,2.4730947163379597,primal
4396,t4397,pv,exp,value,0.15636276160692808,primal,load,exp,value,2.7125639152666183,primal
4397,t4398,pv,exp,value,0.3488092374308396,primal,load,exp,value,3.147918188458729,primal
4398,t4399,pv,exp,value,0.7685831128217464,primal,load,exp,value,3.386291697102508,primal
4399,t4400,pv,exp,value,1.3904257878277604,primal,load,exp,value,3.5225225225225225,primal
4400,t4401,pv,exp,value,2.0146740437815733,primal,load,exp,value,3.488677867056245,primal
4401,t4402,pv,exp,value,2.5294683666105366,primal,load,exp,value,3.449111273435598,primal
4402,t4403,pv,exp,value,2.8506134231416884,primal,load,exp,value,3.5,primal
4403,t4404,pv,exp,value,3.077940822708684,primal,load,exp,value,3.5,primal
4404,t4405,pv,exp,value,3.1056050036083716,primal,load,exp,value,3.498539079620161,primal
4405,t4406,pv,exp,value,2.9155641087322586,primal,load,exp,value,3.44509374239104,primal
4406,t4407,pv,exp,value,2.5727688236709167,primal,load,exp,value,3.435719503287071,primal
4407,t4408,pv,exp,value,2.115708443589127,primal,load,exp,value,3.449841733625517,primal
4408,t4409,pv,exp,value,1.5528025018041858,primal,load,exp,value,3.5210616021426833,primal
4409,t4410,pv,exp,value,0.9381765696415684,primal,load,exp,value,3.5141222303384465,primal
4410,t4411,pv,exp,value,0.45224921818619196,primal,load,exp,value,3.4373021670318966,primal
4411,t4412,pv,exp,value,0.21770507577579984,primal,load,exp,value,3.3117847577307034,primal
4412,t4413,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.1261261261261266,primal
4413,t4414,pv,exp,value,0.0,primal,load,exp,value,3.0069393718042363,primal
4414,t4415,pv,exp,value,0.0,primal,load,exp,value,2.785975164353543,primal
4415,t4416,pv,exp,value,0.0,primal,load,exp,value,2.640248356464573,primal
4416,t4417,pv,exp,value,0.0,primal,load,exp,value,2.5192354516678837,primal
4417,t4418,pv,exp,value,0.0,primal,load,exp,value,2.4436328220112005,primal
4418,t4419,pv,exp,value,0.0,primal,load,exp,value,2.418918918918919,primal
4419,t4420,pv,exp,value,0.0,primal,load,exp,value,2.4690771852934015,primal
4420,t4421,pv,exp,value,0.14794322828963197,primal,load,exp,value,2.711346481616752,primal
4421,t4422,pv,exp,value,0.328361799374549,primal,load,exp,value,3.1897979060141224,primal
4422,t4423,pv,exp,value,0.7072407986528746,primal,load,exp,value,3.528609690771853,primal
4423,t4424,pv,exp,value,1.270146740437816,primal,load,exp,value,3.7293644996347695,primal
4424,t4425,pv,exp,value,1.8559057012268463,primal,load,exp,value,3.760774287801315,primal
4425,t4426,pv,exp,value,2.3646860716863123,primal,load,exp,value,3.766130995860726,primal
4426,t4427,pv,exp,value,2.80490738513351,primal,load,exp,value,3.6688580472364256,primal
4427,t4428,pv,exp,value,3.141688717825355,primal,load,exp,value,3.4834429023618214,primal
4428,t4429,pv,exp,value,3.204233822468126,primal,load,exp,value,3.394570245921597,primal
4429,t4430,pv,exp,value,3.0923743083954776,primal,load,exp,value,3.3084976868760654,primal
4430,t4431,pv,exp,value,2.80370459465961,primal,load,exp,value,3.3266374482590697,primal
4431,t4432,pv,exp,value,2.3743083954775077,primal,load,exp,value,3.3541514487460433,primal
4432,t4433,pv,exp,value,1.852297329805148,primal,load,exp,value,3.4572680788897,primal
4433,t4434,pv,exp,value,1.1835458263170557,primal,load,exp,value,3.521670318967616,primal
4434,t4435,pv,exp,value,0.5568919894154438,primal,load,exp,value,3.481129778427076,primal
4435,t4436,pv,exp,value,0.25138320904498435,primal,load,exp,value,3.3627952276600928,primal
4436,t4437,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.2366691015339666,primal
4437,t4438,pv,exp,value,0.0,primal,load,exp,value,3.0766983199415634,primal
4438,t4439,pv,exp,value,0.0,primal,load,exp,value,2.817384952520088,primal
4439,t4440,pv,exp,value,0.0,primal,load,exp,value,2.6781105429754075,primal
4440,t4441,pv,exp,value,0.0,primal,load,exp,value,2.5241051862673487,primal
4441,t4442,pv,exp,value,0.0,primal,load,exp,value,2.4808862916971024,primal
4442,t4443,pv,exp,value,0.0,primal,load,exp,value,2.431214998782566,primal
4443,t4444,pv,exp,value,0.0,primal,load,exp,value,2.487582176771366,primal
4444,t4445,pv,exp,value,0.1828241520327159,primal,load,exp,value,2.736425614803993,primal
4445,t4446,pv,exp,value,0.4354101515515997,primal,load,exp,value,3.162040418797176,primal
4446,t4447,pv,exp,value,0.9983160933365408,primal,load,exp,value,3.4271974677380084,primal
4447,t4448,pv,exp,value,1.8162136155881645,primal,load,exp,value,3.563671779887996,primal
4448,t4449,pv,exp,value,2.5884050998316095,primal,load,exp,value,3.565254443632822,primal
4449,t4450,pv,exp,value,3.2415203271590087,primal,load,exp,value,3.5209398587776968,primal
4450,t4451,pv,exp,value,3.6745248977628098,primal,load,exp,value,3.451667884100317,primal
4451,t4452,pv,exp,value,3.9523694972335823,primal,load,exp,value,3.3463598733869,primal
4452,t4453,pv,exp,value,3.937936011546789,primal,load,exp,value,3.330898466033601,primal
4453,t4454,pv,exp,value,3.654077459706519,primal,load,exp,value,3.3512296079863644,primal
4454,t4455,pv,exp,value,3.246331489054607,primal,load,exp,value,3.327246165084003,primal
4455,t4456,pv,exp,value,2.6665864806350736,primal,load,exp,value,3.2612612612612613,primal
4456,t4457,pv,exp,value,1.9088284820784218,primal,load,exp,value,3.2881665449233015,primal
4457,t4458,pv,exp,value,1.1270146740437816,primal,load,exp,value,3.341490138787436,primal
4458,t4459,pv,exp,value,0.5184026942506615,primal,load,exp,value,3.338811784757731,primal
4459,t4460,pv,exp,value,0.23815251383209043,primal,load,exp,value,3.280009739469199,primal
4460,t4461,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.2145118091064036,primal
4461,t4462,pv,exp,value,0.0,primal,load,exp,value,3.0483321158996834,primal
4462,t4463,pv,exp,value,0.0,primal,load,exp,value,2.78427075724373,primal
4463,t4464,pv,exp,value,0.0,primal,load,exp,value,2.6599707815924036,primal
4464,t4465,pv,exp,value,0.0,primal,load,exp,value,2.5250791331872415,primal
4465,t4466,pv,exp,value,0.0,primal,load,exp,value,2.4642074506939373,primal
4466,t4467,pv,exp,value,0.0,primal,load,exp,value,2.4202580959337716,primal
4467,t4468,pv,exp,value,0.0,primal,load,exp,value,2.4579985390796204,primal
4468,t4469,pv,exp,value,0.15636276160692808,primal,load,exp,value,2.7027027027027026,primal
4469,t4470,pv,exp,value,0.35121481837863844,primal,load,exp,value,3.0887509130752373,primal
4470,t4471,pv,exp,value,0.7757998556651431,primal,load,exp,value,3.338811784757731,primal
4471,t4472,pv,exp,value,1.3988453211450567,primal,load,exp,value,3.5120525931336743,primal
4472,t4473,pv,exp,value,2.0579745008419534,primal,load,exp,value,3.5253226199172145,primal
4473,t4474,pv,exp,value,2.708684147221554,primal,load,exp,value,3.494399805210616,primal
4474,t4475,pv,exp,value,3.069521289391388,primal,load,exp,value,3.3597516435354273,primal
4475,t4476,pv,exp,value,3.4207361077700265,primal,load,exp,value,3.144022400779157,primal
4476,t4477,pv,exp,value,3.5037286504690885,primal,load,exp,value,3.0222790357925495,primal
4477,t4478,pv,exp,value,3.310079384171277,primal,load,exp,value,2.9823472120769416,primal
4478,t4479,pv,exp,value,2.910752946836661,primal,load,exp,value,2.9833211589968345,primal
4479,t4480,pv,exp,value,2.381525138320905,primal,load,exp,value,3.0045045045045042,primal
4480,t4481,pv,exp,value,1.6971373586721192,primal,load,exp,value,3.1127343559775995,primal
4481,t4482,pv,exp,value,1.0031272552321386,primal,load,exp,value,3.207328950572194,primal
4482,t4483,pv,exp,value,0.4714938657685831,primal,load,exp,value,3.220964207450694,primal
4483,t4484,pv,exp,value,0.22732739956699544,primal,load,exp,value,3.155101046992939,primal
4484,t4485,pv,exp,value,0.0036083714216983403,primal,load,exp,value,3.0919162405648892,primal
4485,t4486,pv,exp,value,0.0,primal,load,exp,value,2.946554662770879,primal
4486,t4487,pv,exp,value,0.0,primal,load,exp,value,2.70781592403214,primal
4487,t4488,pv,exp,value,0.0,primal,load,exp,value,2.579376673971269,primal
4488,t4489,pv,exp,value,0.0,primal,load,exp,value,2.424884343803263,primal
4489,t4490,pv,exp,value,0.0,primal,load,exp,value,2.3444119795471146,primal
4490,t4491,pv,exp,value,0.0,primal,load,exp,value,2.2717311906501094,primal
4491,t4492,pv,exp,value,0.0,primal,load,exp,value,2.2544436328220114,primal
4492,t4493,pv,exp,value,0.15636276160692808,primal,load,exp,value,2.3071585098612126,primal
4493,t4494,pv,exp,value,0.35001202790473895,primal,load,exp,value,2.41027514000487,primal
4494,t4495,pv,exp,value,0.7445273033437576,primal,load,exp,value,2.5748721694667642,primal
4495,t4496,pv,exp,value,1.3423141688717823,primal,load,exp,value,2.7596785975164355,primal
4496,t4497,pv,exp,value,2.0772191484243443,primal,load,exp,value,2.865351838324811,primal
4497,t4498,pv,exp,value,2.8337743565070967,primal,load,exp,value,2.8490382274166057,primal
4498,t4499,pv,exp,value,0.0,primal,load,exp,value,2.8294375456537617,primal
4499,t4500,pv,exp,value,0.0,primal,load,exp,value,2.67981495008522,primal
4500,t4501,pv,exp,value,0.0,primal,load,exp,value,2.606403700998295,primal
4501,t4502,pv,exp,value,0.0,primal,load,exp,value,2.6031166301436572,primal
4502,t4503,pv,exp,value,0.0,primal,load,exp,value,2.661431701972243,primal
4503,t4504,pv,exp,value,0.0,primal,load,exp,value,2.733747260774288,primal
4504,t4505,pv,exp,value,1.9437094058215059,primal,load,exp,value,2.835524713903092,primal
4505,t4506,pv,exp,value,1.1859514072648545,primal,load,exp,value,2.8643778914049185,primal
4506,t4507,pv,exp,value,0.5472696656242483,primal,load,exp,value,2.903579254930606,primal
4507,t4508,pv,exp,value,0.24536925667548712,primal,load,exp,value,2.892744095446798,primal
4508,t4509,pv,exp,value,0.0036083714216983403,primal,load,exp,value,2.8121499878256633,primal
4509,t4510,pv,exp,value,0.0,primal,load,exp,value,2.709155101046993,primal
4510,t4511,pv,exp,value,0.0,primal,load,exp,value,2.507913318724129,primal
4511,t4512,pv,exp,value,0.0,primal,load,exp,value,2.398709520331142,primal
4512,t4513,pv,exp,value,0.0,primal,load,exp,value,2.237399561723886,primal
4513,t4514,pv,exp,value,0.0,primal,load,exp,value,2.192719746773801,primal
4514,t4515,pv,exp,value,0.0,primal,load,exp,value,2.1128560993425856,primal
4515,t4516,pv,exp,value,0.0,primal,load,exp,value,2.107255904553202,primal
4516,t4517,pv,exp,value,0.11667067596824633,primal,load,exp,value,2.129900170440711,primal
